seq,gx,gy,gz,ax,ay,az,mx,my,mz
41223,-0.058,0.179,-0.001,0.15,7.02,-6.85,-109,-9,27
41224,0.064,0.301,-0.062,0.15,7.02,-6.85,-103,-9,25
41225,0.125,0.301,-0.001,0.15,7.02,-6.85,-103,-9,25
41226,-0.180,0.362,0.121,0.15,7.02,-6.78,-105,-9,21
41227,-0.363,0.179,0.182,0.15,7.02,-6.78,-105,-9,21
41228,-0.241,0.179,0.182,0.15,7.02,-6.78,-110,-4,24
41229,-0.058,0.301,0.060,0.15,7.02,-6.78,-110,-4,24
41230,-0.180,0.301,0.121,0.23,7.02,-6.78,-103,-9,29
41231,-0.180,0.117,-0.001,0.23,7.02,-6.78,-103,-9,29
41232,-0.302,0.179,0.060,0.23,6.94,-6.78,-104,-10,28
41233,-0.058,0.179,-0.001,0.23,6.94,-6.78,-104,-10,28
41234,0.125,0.240,0.060,0.23,6.94,-6.78,-105,-3,27
41235,0.003,0.179,0.121,0.23,6.94,-6.78,-105,-3,27
41236,-0.058,0.117,0.060,0.15,6.94,-6.78,-107,-3,27
41237,-0.302,0.240,0.182,0.15,7.02,-6.78,-107,-3,27
41238,-0.486,0.362,0.243,0.15,7.02,-6.78,-109,-9,25
41239,-0.486,0.179,0.243,0.23,7.02,-6.78,-109,-9,25
41240,-0.363,0.301,0.243,0.15,7.02,-6.78,-108,-10,30
41241,-0.363,0.423,0.182,0.15,7.02,-6.78,-108,-10,30
41242,-0.486,0.301,0.121,0.15,7.02,-6.78,-108,-8,28
41243,-0.486,0.240,0.060,0.15,7.02,-6.78,-108,-8,28
41244,-0.302,0.301,0.182,0.15,7.02,-6.85,-108,-12,28
41245,-0.180,0.117,0.182,0.15,7.02,-6.85,-108,-12,28
41246,-0.119,0.056,-0.001,0.15,6.94,-6.85,-105,-7,27
41247,0.003,0.117,-0.001,0.15,6.94,-6.85,-105,-7,27
41248,0.064,0.056,0.121,0.15,6.94,-6.78,-104,-8,28
41249,0.186,0.179,-0.123,0.15,6.94,-6.78,-104,-8,28
41250,0.125,0.240,-0.001,0.15,6.94,-6.78,-105,-5,25
41251,0.003,0.240,-0.001,0.15,7.02,-6.78,-105,-5,25
41252,-0.363,0.179,0.060,0.15,7.02,-6.78,-107,-7,29
41253,-0.547,0.301,0.060,0.15,7.02,-6.78,-107,-7,29
41254,-0.608,0.179,-0.062,0.15,7.02,-6.78,-106,-6,24
41255,-0.425,0.362,0.121,0.15,7.02,-6.78,-106,-6,24
41256,-0.363,0.362,0.060,0.15,7.02,-6.78,-108,-8,32
41257,-0.363,0.301,-0.001,0.15,7.10,-6.78,-108,-8,32
41258,-0.241,0.179,0.121,0.15,7.10,-6.78,-107,-15,25
41259,-0.363,0.179,0.121,0.15,7.02,-6.78,-107,-15,25
41260,-0.425,0.056,0.121,0.15,7.02,-6.78,-108,-16,28
41261,-0.669,-0.066,0.060,0.15,7.02,-6.78,-108,-16,28
41262,-0.669,-0.066,0.060,0.15,7.02,-6.78,-105,-5,31
41263,-0.302,0.117,-0.001,0.15,7.02,-6.78,-105,-5,31
41264,-0.058,0.179,-0.123,0.15,6.94,-6.78,-105,-11,29
41265,-0.241,0.240,-0.123,0.15,6.94,-6.78,-105,-11,29
41266,-0.486,0.056,-0.062,0.15,6.94,-6.78,-107,-9,27
41267,-0.486,0.056,-0.062,0.15,6.94,-6.78,-107,-9,27
41268,-0.241,0.117,0.060,0.15,6.94,-6.78,-104,-12,22
41269,-0.180,0.301,-0.062,0.15,7.02,-6.78,-104,-12,22
41270,-0.119,0.362,-0.062,0.15,7.02,-6.78,-102,-4,28
41271,-0.363,0.362,-0.062,0.15,7.02,-6.78,-102,-4,28
41272,-1.096,0.301,-0.123,0.15,7.02,-6.78,-105,-7,25
41273,-1.523,0.240,-0.123,0.15,6.94,-6.78,-105,-7,25
41274,-1.096,0.301,0.060,0.15,7.02,-6.85,-108,-10,26
41275,-0.302,0.484,0.121,0.15,6.94,-6.85,-108,-10,26
41276,0.369,0.606,-0.123,0.15,6.94,-6.78,-108,-8,26
41277,0.186,0.240,-0.184,0.15,6.94,-6.78,-108,-8,26
41278,-0.119,-0.066,0.060,0.15,6.94,-6.78,-104,-6,26
41279,-0.180,-0.432,0.060,0.23,6.94,-6.78,-104,-6,26
41280,0.308,-0.310,0.060,0.15,6.94,-6.78,-105,-7,31
41281,0.491,-0.127,-0.062,0.15,7.02,-6.78,-105,-7,31
41282,0.430,0.056,-0.123,0.15,7.02,-6.78,-107,-3,29
41283,-0.302,0.179,0.121,0.15,7.02,-6.78,-107,-3,29
41284,-0.852,0.240,0.365,0.15,7.02,-6.78,-106,-14,30
41285,-1.157,0.240,0.243,0.15,7.10,-6.78,-106,-14,30
41286,-1.584,0.362,0.365,0.15,7.10,-6.78,-104,-8,28
41287,-1.950,0.301,0.243,0.15,7.10,-6.85,-104,-8,28
41288,-2.011,0.117,0.121,0.15,7.10,-6.85,-106,-4,26
41289,-1.645,-0.005,-0.001,0.15,7.10,-6.85,-106,-4,26
41290,-1.218,-0.005,-0.062,0.15,7.02,-6.85,-108,-6,30
41291,-0.974,-0.005,-0.306,0.15,7.02,-6.85,-108,-6,30
41292,-1.157,-0.066,-0.245,0.15,7.02,-6.85,-112,-12,28
41293,-1.096,-0.188,-0.367,0.07,7.02,-6.78,-112,-12,28
41294,-1.218,-0.127,-0.428,0.07,7.02,-6.85,-109,-9,27
41295,-1.279,0.423,-0.795,0.07,7.02,-6.85,-109,-9,27
41296,-1.584,0.545,-0.734,0.07,7.02,-6.85,-100,-6,26
41297,-1.767,0.606,-0.734,0.07,7.02,-6.85,-100,-6,26
41298,-1.645,0.972,-0.795,0.07,7.02,-6.85,-103,-7,23
41299,-1.340,1.460,-0.734,0.07,7.02,-6.85,-103,-7,23
41300,-1.401,1.521,-0.490,0.15,7.02,-6.85,-100,-10,26
41301,-1.767,1.277,-0.123,0.15,7.02,-6.85,-100,-10,26
41302,-1.889,0.850,-0.062,0.15,6.94,-6.93,-104,-6,28
41303,-1.462,0.484,-0.184,0.23,6.94,-6.93,-104,-6,28
41304,-0.974,0.301,-0.306,0.23,6.94,-6.85,-103,-7,25
41305,-0.913,0.056,-0.367,0.23,6.94,-6.85,-103,-7,25
41306,-1.218,-0.554,-0.306,0.23,6.94,-6.93,-105,-7,27
41307,-1.767,-0.920,-0.184,0.23,6.94,-6.93,-105,-7,27
41308,-1.523,-0.798,-0.184,0.23,6.94,-6.85,-103,-5,25
41309,-0.547,-0.432,-0.123,0.23,6.94,-6.93,-103,-5,25
41310,0.003,-0.066,-0.184,0.15,6.94,-6.85,-106,-4,22
41311,0.003,0.117,-0.245,0.15,6.94,-6.85,-106,-4,22
41312,-0.119,0.240,-0.123,0.15,6.94,-6.85,-107,-3,27
41313,0.003,0.545,-0.123,0.15,6.94,-6.85,-107,-3,27
41314,0.430,0.789,-0.062,0.15,7.02,-6.85,-109,-9,31
41315,0.430,0.911,-0.062,0.15,7.02,-6.85,-109,-9,31
41316,-0.058,0.911,-0.123,0.15,7.02,-6.78,-103,-11,23
41317,-0.974,0.667,-0.184,0.15,7.02,-6.78,-103,-11,23
41318,-2.011,0.423,-0.184,0.15,7.02,-6.78,-102,-8,28
41319,-2.195,-0.005,-0.184,0.15,7.02,-6.78,-102,-8,28
41320,-2.439,-0.249,-0.184,0.15,7.02,-6.78,-110,-10,28
41321,-2.683,-0.371,-0.428,0.15,7.02,-6.85,-110,-10,28
41322,-2.805,-0.493,-0.551,0.15,7.02,-6.85,-105,-9,29
41323,-2.439,-0.493,-0.551,0.15,7.02,-6.85,-105,-9,29
41324,-1.950,-0.371,-0.673,0.15,6.94,-6.85,-100,-6,30
41325,-1.584,-0.188,-0.673,0.15,6.94,-6.85,-100,-6,30
41326,-1.035,0.179,-0.612,0.15,6.94,-6.85,-105,-11,25
41327,-0.547,0.484,-0.734,0.15,6.94,-6.85,-105,-11,25
41328,-0.302,0.789,-0.612,0.15,7.02,-6.85,-104,-8,28
41329,-0.913,0.789,-0.367,0.15,7.02,-6.85,-104,-8,28
41330,-2.134,0.789,-0.428,0.15,7.10,-6.85,-107,-9,27
41331,-3.537,0.667,-0.428,0.15,7.17,-6.78,-107,-9,27
41332,-5.063,0.728,-0.306,0.15,7.25,-6.78,-105,-5,33
41333,-7.383,0.606,-0.612,0.15,7.40,-6.78,-105,-5,33
41334,-10.374,0.240,-0.856,0.23,7.56,-6.70,-100,-6,30
41335,-14.524,-0.127,-0.795,0.23,7.71,-6.70,-100,-6,30
41336,-19.407,-0.615,-0.490,0.30,7.79,-6.70,-101,-9,27
41337,-24.961,-1.347,-0.184,0.30,7.94,-6.62,-101,-9,27
41338,-30.150,-1.653,-0.123,0.30,8.02,-6.62,-104,-10,28
41339,-34.666,-1.836,-0.062,0.23,8.09,-6.62,-104,-10,28
41340,-38.145,-1.653,0.060,0.23,8.09,-6.62,-105,-11,27
41341,-40.770,-1.286,-0.123,0.23,8.02,-6.62,-105,-11,27
41342,-42.296,-0.981,-0.306,0.15,8.02,-6.62,-101,-5,21
41343,-44.066,-0.920,-0.428,0.15,7.86,-6.62,-101,-5,21
41344,-45.592,-0.981,-0.428,0.07,7.79,-6.70,-102,-10,22
41345,-46.874,-0.615,-0.245,0.07,7.63,-6.70,-102,-10,22
41346,-47.240,0.117,-0.306,0.07,7.56,-6.78,-102,-8,20
41347,-47.423,0.850,-0.367,0.07,7.48,-6.85,-102,-8,20
41348,-48.400,1.155,-0.490,0.15,7.33,-6.85,-102,-10,22
41349,-50.719,1.155,-0.490,0.15,7.25,-6.85,-102,-10,22
41350,-53.222,0.911,-0.490,0.15,7.17,-6.93,-97,-7,21
41351,-55.358,0.362,-0.490,0.15,7.10,-7.01,-97,-7,21
41352,-56.579,-0.005,-0.490,0.23,7.02,-7.01,-100,-10,24
41353,-57.372,-0.432,-0.490,0.23,6.94,-7.08,-100,-10,24
41354,-57.799,-1.042,-0.428,0.23,6.79,-7.08,-97,-11,19
41355,-57.372,-1.408,-0.612,0.23,6.71,-7.16,-97,-11,19
41356,-56.823,-1.958,-0.612,0.23,6.64,-7.16,-98,-6,20
41357,-55.785,-2.141,-0.490,0.23,6.48,-7.24,-98,-6,20
41358,-54.686,-2.141,-0.428,0.23,6.33,-7.31,-93,-5,21
41359,-53.283,-1.775,-0.367,0.23,6.25,-7.39,-93,-5,21
41360,-51.940,-1.225,-0.367,0.15,6.10,-7.39,-93,-13,15
41361,-50.170,-0.493,-0.734,0.15,6.02,-7.47,-93,-13,15
41362,-48.278,0.117,-0.978,0.15,5.95,-7.54,-88,-6,20
41363,-46.813,0.728,-0.917,0.15,5.87,-7.54,-88,-6,20
41364,-46.141,0.728,-0.856,0.15,5.87,-7.62,-93,-5,19
41365,-45.653,0.606,-0.795,0.15,5.79,-7.70,-93,-5,19
41366,-44.921,0.423,-0.490,0.15,5.79,-7.70,-94,-6,20
41367,-44.554,0.484,-0.551,0.15,5.79,-7.70,-94,-6,20
41368,-43.944,0.117,-0.673,0.23,5.79,-7.70,-93,-7,17
41369,-43.761,-0.310,-0.428,0.23,5.79,-7.70,-93,-7,17
41370,-43.517,-0.737,-0.367,0.23,5.79,-7.77,-89,-7,17
41371,-43.456,-1.286,-0.367,0.23,5.79,-7.77,-89,-7,17
41372,-42.967,-1.469,-0.367,0.23,5.79,-7.77,-82,-8,20
41373,-42.235,-1.531,-0.367,0.23,5.72,-7.77,-82,-8,20
41374,-41.747,-1.531,-0.428,0.23,5.72,-7.85,-88,-12,18
41375,-40.953,-1.347,-0.306,0.15,5.64,-7.85,-88,-12,18
41376,-39.732,-1.042,-0.490,0.15,5.64,-7.85,-87,-11,13
41377,-38.390,-0.615,-0.612,0.15,5.56,-7.93,-87,-11,13
41378,-37.413,-0.066,-0.673,0.15,5.56,-7.93,-87,-9,19
41379,-36.558,0.117,-0.734,0.15,5.56,-7.93,-87,-9,19
41380,-36.314,0.423,-0.551,0.15,5.56,-7.93,-89,-9,11
41381,-36.742,0.545,-0.673,0.15,5.56,-8.00,-89,-9,11
41382,-37.230,0.667,-0.490,0.15,5.56,-8.00,-79,-9,13
41383,-38.084,0.484,-0.184,0.15,5.56,-8.00,-79,-9,13
41384,-38.939,0.240,-0.367,0.15,5.64,-8.00,-86,-6,16
41385,-39.671,0.117,-0.245,0.23,5.64,-8.00,-86,-6,16
41386,-40.221,-0.249,-0.245,0.23,5.72,-8.00,-84,-10,18
41387,-40.587,-0.920,-0.490,0.23,5.72,-8.00,-84,-10,18
41388,-42.967,-1.408,-0.062,0.23,5.72,-8.00,-77,-7,11
41389,-44.921,-2.019,0.243,0.23,5.64,-8.08,-77,-7,11
41390,-45.043,-2.080,-0.367,0.23,5.64,-8.08,-86,-8,16
41391,-43.883,-1.225,-0.245,0.23,5.64,-8.08,-86,-8,16
41392,-43.273,-0.920,-0.123,0.15,5.56,-8.16,-74,-6,14
41393,-43.028,-0.493,-0.734,0.15,5.49,-8.16,-74,-6,14
41394,-43.028,-0.249,-0.734,0.15,5.41,-8.16,-80,-8,12
41395,-42.906,-0.188,-0.428,0.15,5.26,-8.23,-80,-8,12
41396,-42.418,0.240,-0.673,0.15,5.26,-8.23,-80,-10,12
41397,-41.747,0.606,-0.612,0.15,5.18,-8.31,-80,-10,12
41398,-41.380,0.972,-0.551,0.15,5.18,-8.31,-74,-12,14
41399,-41.808,0.606,-0.490,0.15,5.10,-8.31,-74,-12,14
41400,-42.235,0.301,-0.428,0.23,5.10,-8.31,-72,-8,14
41401,-42.906,-0.066,-0.673,0.23,5.10,-8.31,-72,-8,14
41402,-43.822,-0.493,-0.367,0.23,5.03,-8.39,-76,-8,12
41403,-44.676,-1.103,-0.245,0.23,5.03,-8.39,-76,-8,12
41404,-45.043,-1.408,-0.306,0.23,5.03,-8.39,-71,-5,13
41405,-44.859,-1.531,-0.184,0.23,4.95,-8.39,-71,-5,13
41406,-44.005,-1.469,-0.184,0.23,4.95,-8.46,-73,-9,7
41407,-42.967,-1.286,-0.123,0.23,4.87,-8.46,-73,-9,7
41408,-41.930,-0.920,-0.367,0.23,4.80,-8.46,-75,-11,9
41409,-41.380,-0.676,-0.245,0.23,4.80,-8.46,-75,-11,9
41410,-41.441,-0.737,-0.367,0.23,4.72,-8.46,-75,-9,11
41411,-41.930,-0.554,-0.306,0.23,4.72,-8.46,-75,-9,11
41412,-42.235,-0.005,-0.490,0.23,4.72,-8.54,-74,-8,12
41413,-42.723,0.362,-0.734,0.23,4.72,-8.54,-74,-8,12
41414,-42.845,0.423,-0.795,0.23,4.72,-8.54,-67,-5,15
41415,-43.883,0.301,-0.795,0.23,4.64,-8.54,-67,-5,15
41416,-44.188,0.117,-0.734,0.23,4.64,-8.54,-70,-14,4
41417,-43.822,-0.127,-0.734,0.23,4.64,-8.54,-70,-14,4
41418,-43.639,-0.249,-0.551,0.23,4.57,-8.54,-65,-5,7
41419,-43.456,-0.676,-0.245,0.30,4.57,-8.62,-65,-5,7
41420,-43.273,-1.164,-0.245,0.30,4.49,-8.62,-69,-5,5
41421,-43.089,-1.103,-0.123,0.30,4.49,-8.62,-69,-5,5
41422,-43.089,-1.042,-0.123,0.30,4.41,-8.62,-68,-12,4
41423,-43.028,-0.676,-0.367,0.30,4.34,-8.62,-68,-12,4
41424,-42.784,-0.371,-0.306,0.30,4.34,-8.69,-69,-9,9
41425,-43.273,-0.249,-0.184,0.30,4.26,-8.69,-69,-9,9
41426,-43.944,-0.249,-0.306,0.23,4.26,-8.77,-67,-9,3
41427,-44.554,-0.310,-0.306,0.23,4.18,-8.77,-67,-9,3
41428,-44.676,-0.310,-0.245,0.23,4.18,-8.77,-60,-10,6
41429,-44.554,-0.310,-0.367,0.23,4.18,-8.77,-60,-10,6
41430,-44.066,-0.371,-0.490,0.23,4.11,-8.77,-64,-10,6
41431,-43.517,-0.310,-0.306,0.23,4.11,-8.85,-64,-10,6
41432,-43.456,-0.432,-0.367,0.23,4.03,-8.85,-62,-6,4
41433,-43.517,-0.432,-0.184,0.23,4.03,-8.85,-62,-6,4
41434,-43.211,-0.432,-0.123,0.23,3.95,-8.85,-67,-11,7
41435,-42.845,-0.371,-0.123,0.23,3.95,-8.85,-67,-11,7
41436,-42.540,-0.310,-0.062,0.23,3.88,-8.92,-56,-10,2
41437,-42.296,-0.249,-0.184,0.23,3.80,-8.92,-56,-10,2
41438,-42.235,-0.188,-0.367,0.30,3.80,-8.92,-61,-7,1
41439,-42.113,-0.188,-0.306,0.30,3.72,-8.92,-61,-7,1
41440,-41.808,-0.310,-0.245,0.30,3.72,-9.00,-64,-8,8
41441,-41.380,-0.371,-0.306,0.30,3.65,-9.00,-64,-8,8
41442,-40.892,-0.432,-0.367,0.30,3.65,-9.00,-57,-7,9
41443,-40.526,-0.493,-0.306,0.30,3.57,-9.00,-57,-7,9
41444,-39.793,-0.493,-0.184,0.30,3.49,-9.08,-61,-9,5
41445,-38.817,-0.554,-0.306,0.30,3.49,-9.08,-61,-9,5
41446,-37.657,-0.371,-0.490,0.30,3.42,-9.08,-55,-3,3
41447,-37.108,-0.371,-0.367,0.30,3.34,-9.08,-55,-3,3
41448,-36.742,-0.371,-0.245,0.30,3.34,-9.08,-57,-7,5
41449,-35.826,-0.432,-0.245,0.30,3.26,-9.15,-57,-7,5
41450,-34.666,-0.188,-0.184,0.30,3.19,-9.15,-56,-6,2
41451,-33.751,-0.310,-0.306,0.30,3.19,-9.15,-56,-6,2
41452,-32.957,-0.249,-0.551,0.23,3.19,-9.15,-56,-10,8
41453,-32.042,-0.249,-0.551,0.30,3.11,-9.15,-56,-10,8
41454,-31.248,-0.005,-0.367,0.30,3.11,-9.15,-54,-4,4
41455,-30.577,-0.005,-0.123,0.30,3.11,-9.15,-54,-4,4
41456,-30.516,-0.127,-0.001,0.30,3.11,-9.15,-52,-10,4
41457,-30.699,-0.066,-0.001,0.30,3.11,-9.23,-52,-10,4
41458,-30.211,-0.127,-0.123,0.30,3.11,-9.23,-54,-10,6
41459,-29.356,0.117,-0.367,0.30,3.11,-9.23,-54,-10,6
41460,-29.051,0.179,-0.551,0.30,3.11,-9.23,-52,-10,8
41461,-29.417,-0.249,-0.367,0.30,3.11,-9.23,-52,-10,8
41462,-30.027,-0.798,-0.123,0.30,3.11,-9.23,-53,-7,5
41463,-29.966,-0.920,-0.306,0.23,3.11,-9.23,-53,-7,5
41464,-29.234,-0.554,-0.367,0.23,3.03,-9.31,-53,-7,-3
41465,-28.257,-0.310,-0.306,0.23,3.03,-9.31,-53,-7,-3
41466,-27.586,-0.432,-0.367,0.23,3.03,-9.31,-50,-6,2
41467,-27.647,-0.371,-0.428,0.23,3.03,-9.31,-50,-6,2
41468,-28.074,-0.371,-0.367,0.30,3.03,-9.31,-49,-9,5
41469,-28.441,-0.310,-0.245,0.23,2.96,-9.31,-49,-9,5
41470,-28.746,-0.310,-0.245,0.23,2.96,-9.31,-49,-9,3
41471,-28.929,-0.005,-0.306,0.30,2.96,-9.31,-49,-9,3
41472,-28.807,0.484,-0.306,0.30,2.96,-9.31,-50,-10,2
41473,-28.379,0.667,-0.367,0.30,2.96,-9.31,-50,-10,2
41474,-28.746,0.423,-0.184,0.30,2.96,-9.31,-45,-9,1
41475,-29.539,0.117,-0.123,0.30,2.96,-9.23,-45,-9,1
41476,-30.455,-0.249,0.060,0.30,2.88,-9.23,-42,-10,10
41477,-30.760,-0.493,-0.001,0.30,2.88,-9.31,-42,-10,10
41478,-30.333,-0.493,-0.306,0.30,2.81,-9.31,-45,-7,5
41479,-29.905,-0.615,-0.428,0.30,2.81,-9.31,-45,-7,5
41480,-30.089,-0.615,-0.245,0.30,2.73,-9.31,-44,-8,2
41481,-30.577,-0.676,-0.245,0.30,2.73,-9.31,-44,-8,2
41482,-30.577,-0.798,-0.367,0.23,2.65,-9.31,-43,-1,5
41483,-30.089,-0.554,-0.001,0.23,2.65,-9.38,-43,-1,5
41484,-29.356,-0.432,0.060,0.23,2.58,-9.38,-44,-12,4
41485,-28.379,0.056,-0.123,0.23,2.50,-9.46,-44,-12,4
41486,-27.525,0.240,-0.306,0.23,2.50,-9.46,-40,-6,2
41487,-26.609,0.484,-0.367,0.23,2.42,-9.46,-40,-6,2
41488,-25.938,0.423,-0.490,0.23,2.42,-9.46,-48,-2,4
41489,-25.206,0.423,-0.551,0.23,2.35,-9.46,-48,-2,4
41490,-24.839,0.301,-0.551,0.23,2.35,-9.54,-43,-7,3
41491,-24.595,0.117,-0.428,0.23,2.27,-9.46,-43,-7,3
41492,-24.229,0.056,-0.551,0.23,2.27,-9.46,-42,-8,10
41493,-23.924,-0.188,-0.306,0.23,2.19,-9.46,-42,-8,10
41494,-23.497,-0.371,-0.367,0.30,2.19,-9.46,-41,-5,5
41495,-23.130,-0.493,-0.306,0.30,2.19,-9.46,-41,-5,5
41496,-22.642,-0.737,-0.184,0.23,2.19,-9.46,-40,-10,-2
41497,-22.032,-0.615,-0.184,0.23,2.12,-9.46,-40,-10,-2
41498,-21.360,-0.554,-0.306,0.23,2.12,-9.46,-40,-8,4
41499,-20.506,-0.249,-0.306,0.23,2.12,-9.46,-40,-8,4
41500,-19.590,-0.188,-0.184,0.23,2.04,-9.46,-39,-5,1
41501,-18.980,-0.005,-0.184,0.23,2.04,-9.46,-39,-5,1
41502,-18.369,0.240,-0.062,0.30,2.04,-9.46,-35,-7,3
41503,-18.308,0.301,-0.123,0.30,2.04,-9.46,-35,-7,3
41504,-18.369,0.240,-0.245,0.30,2.04,-9.46,-39,-3,5
41505,-18.003,0.423,-0.184,0.30,1.96,-9.54,-39,-3,5
41506,-17.454,0.362,-0.245,0.30,1.96,-9.54,-38,-10,-4
41507,-16.905,0.362,0.060,0.30,1.96,-9.54,-38,-10,-4
41508,-16.477,-0.005,0.060,0.30,1.96,-9.54,-36,-4,6
41509,-15.928,-0.432,-0.001,0.30,1.96,-9.54,-36,-4,6
41510,-15.501,-0.554,-0.245,0.30,1.96,-9.54,-36,-6,6
41511,-14.829,-0.554,-0.245,0.23,1.96,-9.54,-36,-6,6
41512,-14.280,-0.493,-0.428,0.23,1.96,-9.54,-38,-6,-2
41513,-14.097,-0.493,-0.245,0.23,1.96,-9.54,-38,-6,-2
41514,-14.341,-0.249,-0.245,0.23,1.96,-9.61,-35,-9,9
41515,-14.524,-0.066,-0.184,0.23,1.96,-9.61,-35,-9,9
41516,-14.646,0.179,-0.184,0.23,2.04,-9.61,-37,-11,5
41517,-14.707,0.484,-0.123,0.23,2.04,-9.61,-37,-11,5
41518,-14.585,0.606,-0.184,0.30,2.04,-9.61,-36,-8,-4
41519,-14.707,0.423,-0.184,0.30,2.04,-9.61,-36,-8,-4
41520,-14.646,0.301,-0.184,0.30,1.96,-9.61,-35,-7,1
41521,-14.524,0.056,-0.245,0.30,1.96,-9.61,-35,-7,1
41522,-14.036,-0.127,-0.245,0.30,2.04,-9.54,-39,-3,1
41523,-13.914,-0.249,-0.306,0.30,1.96,-9.54,-39,-3,1
41524,-14.158,-0.493,-0.123,0.30,1.96,-9.54,-38,-8,2
41525,-14.585,-0.676,-0.123,0.30,1.96,-9.54,-38,-8,2
41526,-15.073,-0.493,-0.123,0.30,1.96,-9.54,-35,-9,1
41527,-14.951,-0.371,-0.245,0.30,1.96,-9.54,-35,-9,1
41528,-14.768,-0.066,-0.184,0.30,1.96,-9.54,-30,-6,0
41529,-14.829,0.240,-0.001,0.30,1.96,-9.54,-30,-6,0
41530,-15.257,0.362,0.060,0.30,1.96,-9.54,-36,-4,6
41531,-15.989,0.301,0.121,0.30,1.96,-9.61,-36,-4,6
41532,-16.477,0.240,0.060,0.30,1.89,-9.61,-35,-7,1
41533,-16.721,0.240,0.121,0.30,1.89,-9.61,-35,-7,1
41534,-16.477,0.362,-0.062,0.30,1.89,-9.61,-39,-7,3
41535,-16.599,0.362,-0.123,0.30,1.81,-9.61,-39,-7,3
41536,-16.782,0.240,-0.123,0.30,1.81,-9.61,-26,-6,4
41537,-17.027,-0.066,-0.123,0.30,1.81,-9.61,-26,-6,4
41538,-17.271,-0.432,-0.062,0.30,1.81,-9.61,-32,-6,6
41539,-17.515,-0.493,-0.062,0.30,1.81,-9.61,-32,-6,6
41540,-17.454,-0.432,-0.001,0.30,1.73,-9.61,-33,-5,5
41541,-17.393,-0.310,-0.062,0.30,1.73,-9.61,-33,-5,5
41542,-17.271,-0.371,-0.062,0.23,1.73,-9.61,-31,-11,5
41543,-17.271,-0.188,-0.306,0.23,1.73,-9.61,-31,-11,5
41544,-17.332,0.056,-0.428,0.23,1.73,-9.69,-39,-5,5
41545,-17.332,0.179,-0.428,0.23,1.66,-9.69,-39,-5,5
41546,-17.698,0.179,-0.245,0.23,1.66,-9.69,-35,-9,5
41547,-18.064,0.117,-0.062,0.23,1.66,-9.61,-35,-9,5
41548,-18.247,0.301,-0.001,0.23,1.66,-9.61,-30,-10,6
41549,-18.308,0.484,0.121,0.23,1.66,-9.61,-30,-10,6
41550,-18.491,0.423,0.060,0.23,1.66,-9.61,-28,-6,4
41551,-18.614,0.240,0.060,0.30,1.66,-9.61,-28,-6,4
41552,-19.407,0.117,0.182,0.30,1.66,-9.61,-30,-8,6
41553,-20.078,-0.249,0.060,0.23,1.66,-9.61,-30,-8,6
41554,-20.384,-0.310,0.121,0.23,1.66,-9.61,-25,-5,1
41555,-20.750,-0.432,-0.062,0.30,1.66,-9.61,-25,-5,1
41556,-20.872,-0.432,-0.245,0.30,1.58,-9.61,-30,-10,0
41557,-21.055,-0.127,-0.245,0.30,1.58,-9.61,-30,-10,0
41558,-21.482,-0.310,0.060,0.30,1.58,-9.61,-26,-6,0
41559,-22.154,-0.371,-0.123,0.23,1.50,-9.61,-26,-6,0
41560,-22.581,-0.432,-0.123,0.23,1.50,-9.69,-29,-11,1
41561,-22.642,-0.188,-0.245,0.23,1.50,-9.69,-29,-11,1
41562,-22.520,-0.005,-0.245,0.30,1.43,-9.69,-30,-8,6
41563,-22.215,0.240,-0.184,0.30,1.43,-9.77,-30,-8,6
41564,-22.093,0.240,-0.245,0.30,1.43,-9.69,-24,-8,4
41565,-22.154,0.056,-0.367,0.23,1.43,-9.69,-24,-8,4
41566,-22.398,0.056,-0.367,0.23,1.35,-9.69,-26,-10,0
41567,-22.703,0.179,-0.184,0.23,1.35,-9.69,-26,-10,0
41568,-23.008,0.056,-0.123,0.30,1.35,-9.77,-28,-6,4
41569,-23.558,-0.066,-0.001,0.30,1.35,-9.69,-28,-6,4
41570,-24.229,-0.066,0.121,0.30,1.35,-9.69,-25,-11,3
41571,-24.961,-0.066,-0.184,0.30,1.35,-9.69,-25,-11,3
41572,-25.389,-0.127,-0.184,0.30,1.35,-9.69,-20,-6,2
41573,-25.572,-0.249,-0.184,0.30,1.35,-9.69,-20,-6,2
41574,-25.572,-0.249,-0.245,0.30,1.27,-9.69,-23,-7,-1
41575,-25.389,-0.005,-0.245,0.30,1.20,-9.69,-23,-7,-1
41576,-25.267,-0.066,-0.306,0.30,1.20,-9.69,-25,-9,3
41577,-24.717,-0.432,-0.062,0.30,1.12,-9.69,-25,-9,3
41578,-23.558,-0.188,-0.184,0.30,1.04,-9.77,-24,-4,6
41579,-22.398,0.179,-0.245,0.30,0.97,-9.77,-24,-4,6
41580,-21.299,0.179,-0.001,0.30,0.89,-9.77,-19,-9,7
41581,-21.055,-0.066,0.060,0.30,0.81,-9.77,-19,-9,7
41582,-20.628,-0.066,-0.062,0.30,0.81,-9.77,-27,-5,3
41583,-19.956,-0.066,0.060,0.30,0.74,-9.84,-27,-5,3
41584,-19.041,0.179,-0.184,0.30,0.74,-9.84,-22,-8,8
41585,-18.186,0.301,-0.123,0.30,0.74,-9.84,-22,-8,8
41586,-17.637,0.362,-0.062,0.30,0.74,-9.84,-20,-4,0
