nr,time,flyState,ax,ay,az,gx,gy,gz,height_speed,set_h,height,throttle,set_pitch,pitch,set_roll,roll,set_yaw,yaw,motval_0,motval_1, motval_2,motval_3,hor_xv,hor_yv, hor_dt,hor_seqNum,xPos,yPos,targetXVel,targetYVel,targetPitch, targetRoll, adj_pitch, adj_roll, adj_yaw, adj_h
5228,946684928.304016,1,0.018393,-0.059012,-9.803100,0.061037,-0.108646,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.102122,0.000000,-0.434341,0.000000,-18.169046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032379,803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5229,946684928.308959,1,0.018393,-0.059012,-9.879741,0.061037,-0.108646,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.101921,0.000000,-0.433517,0.000000,-18.168648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032379,803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5230,946684928.314025,1,0.018393,-0.059012,-9.803100,0.000000,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.102642,0.000000,-0.433019,0.000000,-18.168549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032379,803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5231,946684928.318939,1,0.018393,-0.059012,-9.803100,0.061037,-0.047609,-0.102542,0.000000,0.000000,0.299540,0.000000,0.000000,0.102743,0.000000,-0.432221,0.000000,-18.169053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032379,803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5232,946684928.323974,1,0.018393,-0.059012,-9.879741,0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.102838,0.000000,-0.431403,0.000000,-18.169261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032379,803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5233,946684928.328979,1,0.018393,-0.059012,-9.879741,0.122074,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.103235,0.000000,-0.430287,0.000000,-18.169470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5234,946684928.334014,1,0.018393,-0.059012,-9.879741,0.061037,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.103632,0.000000,-0.429480,0.000000,-18.169678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5235,946684928.339019,1,0.018393,-0.059012,-9.879741,-0.061037,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.104327,0.000000,-0.429283,0.000000,-18.169581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5236,946684928.344146,1,0.018393,-0.059012,-9.879741,0.000000,0.013428,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.104723,0.000000,-0.428786,0.000000,-18.169794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5237,946684928.349090,1,0.018393,-0.059012,-9.879741,0.061037,0.074465,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.105401,0.000000,-0.427987,0.000000,-18.169396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5238,946684928.354095,1,0.018393,-0.059012,-9.879741,0.000000,-0.047609,-0.102542,0.000001,0.000000,0.299200,0.000000,0.000000,0.105477,0.000000,-0.427492,0.000000,-18.169910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5239,946684928.359069,1,0.018393,-0.059012,-9.879741,0.061037,-0.108646,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.105250,0.000000,-0.426697,0.000000,-18.169509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031646,805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5240,946684928.364105,1,0.018393,-0.059012,-9.879741,0.061037,-0.047609,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.105328,0.000000,-0.425903,0.000000,-18.169410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031646,805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5241,946684928.369110,1,0.018393,-0.059012,-9.879741,-0.122074,0.013428,-0.102542,0.000001,0.000000,0.299200,0.000000,0.000000,0.105707,0.000000,-0.426024,0.000000,-18.169924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031646,805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5242,946684928.374145,1,0.018393,-0.059012,-9.803100,-0.061037,0.074465,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.106397,0.000000,-0.425861,0.000000,-18.170132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031646,805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5243,946684928.379150,1,0.018393,-0.059012,-9.803100,0.061037,-0.047609,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.106472,0.000000,-0.425089,0.000000,-18.169729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031646,805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5244,946684928.384338,1,0.018393,-0.059012,-9.803100,-0.061037,0.074465,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.107177,0.000000,-0.424942,0.000000,-18.169944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031646,805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5245,946684928.389221,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.107540,0.000000,-0.424473,0.000000,-18.170148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031646,805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5246,946684928.394226,1,0.018393,-0.059012,-9.803100,0.061037,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.108213,0.000000,-0.423704,0.000000,-18.170050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5247,946684928.399200,1,0.018393,-0.059012,-9.879741,0.061037,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.108870,0.000000,-0.422922,0.000000,-18.169953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5248,946684928.404235,1,0.018393,-0.059012,-9.879741,0.000000,-0.047609,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.108921,0.000000,-0.422446,0.000000,-18.169854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5249,946684928.409240,1,0.018393,-0.059012,-9.803100,0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.108977,0.000000,-0.421687,0.000000,-18.170062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5250,946684928.414276,1,0.018393,-0.059012,-9.879741,0.061037,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.109637,0.000000,-0.420911,0.000000,-18.169963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5251,946684928.419281,1,0.018393,-0.059012,-9.879741,0.061037,-0.047609,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.109682,0.000000,-0.420140,0.000000,-18.169560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032685,806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5252,946684928.424438,1,0.018393,-0.059012,-9.803100,0.061037,-0.108646,-0.102542,0.000001,0.000000,0.299200,0.000000,0.000000,0.109421,0.000000,-0.419387,0.000000,-18.170090,0.000000,0.000000,0.000000,0.000000,-0.138347,0.000000,0.032440,807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5253,946684928.429351,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.109770,0.000000,-0.418944,0.000000,-18.169994,0.000000,0.000000,0.000000,0.000000,-0.138347,0.000000,0.032440,807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5254,946684928.434356,1,0.018393,-0.059012,-9.803100,0.061037,0.074465,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.110426,0.000000,-0.418202,0.000000,-18.170202,0.000000,0.000000,0.000000,0.000000,-0.138347,0.000000,0.032440,807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5255,946684928.439361,1,0.018393,-0.059012,-9.803100,0.122074,0.074465,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.111077,0.000000,-0.417161,0.000000,-18.170411,0.000000,0.000000,0.000000,0.000000,-0.138347,0.000000,0.032440,807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5256,946684928.444396,1,0.018393,-0.059012,-9.803100,-0.061037,0.013428,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.111422,0.000000,-0.417037,0.000000,-18.170004,0.000000,0.000000,0.000000,0.000000,-0.138347,0.000000,0.032440,807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5257,946684928.449371,1,0.018393,-0.059012,-9.803100,0.000000,-0.047609,-0.102542,0.000001,0.000000,0.299200,0.000000,0.000000,0.111459,0.000000,-0.416607,0.000000,-18.170515,0.000000,0.000000,0.000000,0.000000,-0.138347,0.000000,0.032440,807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5258,946684928.454437,1,0.018393,-0.059012,-9.803100,0.061037,0.013428,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.111804,0.000000,-0.415872,0.000000,-18.170725,0.000000,0.000000,0.000000,0.000000,-0.138347,0.000000,0.032440,807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5259,946684928.459411,1,0.018393,-0.059012,-9.803100,-0.122074,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.112139,0.000000,-0.416050,0.000000,-18.170627,0.000000,0.000000,0.000000,0.000000,0.000000,0.091286,0.032776,808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5260,946684928.464569,1,0.018393,-0.059012,-9.803100,0.122074,0.013428,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.112485,0.000000,-0.415000,0.000000,-18.170527,0.000000,0.000000,0.000000,0.000000,0.000000,0.091390,0.032776,808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5261,946684928.470092,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,-0.102542,0.000000,0.000000,0.299540,0.000000,0.000000,0.112855,0.000000,-0.414587,0.000000,-18.171094,0.000000,0.000000,0.000000,0.000000,0.000000,0.091390,0.032776,808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5262,946684928.474487,1,0.018393,-0.059012,-9.803100,0.000000,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.113406,0.000000,-0.414156,0.000000,-18.171008,0.000000,0.000000,0.000000,0.000000,0.000000,0.091390,0.032776,808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5263,946684928.479492,1,0.018393,-0.059012,-9.803100,0.061037,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.113731,0.000000,-0.413434,0.000000,-18.171217,0.000000,0.000000,0.000000,0.000000,0.000000,0.091390,0.032776,808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5264,946684928.484527,1,0.018393,-0.059012,-9.803100,-0.061037,-0.047609,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.113751,0.000000,-0.413324,0.000000,-18.170810,0.000000,0.000000,0.000000,0.000000,0.000000,0.091390,0.032776,808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5265,946684928.489501,1,0.018393,-0.059012,-9.803100,0.000000,-0.047609,-0.102542,0.000000,0.000000,0.299540,0.000000,0.000000,0.113769,0.000000,-0.412908,0.000000,-18.171321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5266,946684928.494537,1,0.018393,-0.059012,-9.803100,0.122074,-0.169683,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.113178,0.000000,-0.411884,0.000000,-18.171529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5267,946684928.499542,1,0.018393,-0.059012,-9.803100,0.061037,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.113201,0.000000,-0.411172,0.000000,-18.171737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5268,946684928.504791,1,0.018393,-0.059012,-9.803100,0.061037,0.074465,-0.102542,0.000001,0.000000,0.299200,0.000000,0.000000,0.113863,0.000000,-0.410453,0.000000,-18.172275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5269,946684928.509643,1,0.018393,-0.059012,-9.803100,0.061037,0.074465,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.114467,0.000000,-0.409755,0.000000,-18.172181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5270,946684928.514617,1,0.018393,-0.059012,-9.803100,-0.061037,0.074465,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.115082,0.000000,-0.409659,0.000000,-18.172388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031891,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5271,946684928.519622,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.115394,0.000000,-0.409260,0.000000,-18.172291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032165,810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5272,946684928.524658,1,0.018393,-0.059012,-9.803100,0.122074,0.135502,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.116316,0.000000,-0.408254,0.000000,-18.171884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032165,810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5273,946684928.529632,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.116616,0.000000,-0.407862,0.000000,-18.171787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032165,810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5274,946684928.534881,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.116933,0.000000,-0.407476,0.000000,-18.172005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032165,810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5275,946684928.539672,1,0.018393,-0.059012,-9.803100,0.000000,0.074465,-0.041505,0.000001,0.000000,0.299200,0.000000,0.000000,0.117505,0.000000,-0.407085,0.000000,-18.172204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032165,810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5276,946684928.544830,1,0.018393,-0.135653,-9.803100,0.000000,0.074465,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.118122,0.000000,-0.409983,0.000000,-18.172103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032165,810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5277,946684928.549743,1,0.018393,-0.135653,-9.803100,0.122074,-0.108646,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.117808,0.000000,-0.412271,0.000000,-18.172306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032165,810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5278,946684928.554748,1,0.095034,-0.059012,-9.803100,0.061037,-0.047609,-0.102542,0.000000,0.000000,0.299540,0.000000,0.000000,0.121078,0.000000,-0.411561,0.000000,-18.172820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032959,811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5279,946684928.559753,1,0.095034,-0.059012,-9.803100,0.000000,-0.108646,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.124031,0.000000,-0.411157,0.000000,-18.173028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032959,811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5280,946684928.564788,1,0.095034,-0.059012,-9.879741,0.000000,0.013428,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.127550,0.000000,-0.410736,0.000000,-18.172929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032959,811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5281,946684928.569793,1,0.095034,-0.059012,-9.879741,0.000000,-0.047609,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.130748,0.000000,-0.410316,0.000000,-18.172832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032959,811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5282,946684928.574829,1,0.095034,-0.059012,-9.879741,0.000000,-0.108646,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.133627,0.000000,-0.409898,0.000000,-18.172426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032959,811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5283,946684928.579833,1,0.095034,-0.059012,-9.879741,-0.122074,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.137103,0.000000,-0.410087,0.000000,-18.172634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032959,811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5284,946684928.584960,1,0.095034,-0.059012,-9.879741,0.122074,0.013428,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.140574,0.000000,-0.409048,0.000000,-18.172221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5285,946684928.589874,1,0.095034,-0.059012,-9.879741,0.061037,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.144010,0.000000,-0.408335,0.000000,-18.172125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5286,946684928.594879,1,0.018393,-0.059012,-9.803100,-0.061037,0.074465,0.080569,0.000001,0.000000,0.299200,0.000000,0.000000,0.144490,0.000000,-0.408247,0.000000,-18.171722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5287,946684928.599914,1,0.018393,-0.059012,-9.803100,0.061037,-0.108646,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.144055,0.000000,-0.407551,0.000000,-18.171623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5288,946684928.604949,1,0.018393,-0.059012,-9.803100,0.000000,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.144233,0.000000,-0.407163,0.000000,-18.171524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
5289,946684928.609924,1,0.018393,-0.059012,-9.803100,0.061037,0.013428,0.019532,0.000001,0.000000,0.299200,0.000000,0.000000,0.144403,0.000000,-0.406475,0.000000,-18.171427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
