cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
1127,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032684,168,946693335.749053,0.652980,0.514642,-9.829160,-0.182806,0.023417,-0.206223,0.760216,0.966439,0.311445,-0.018616,-0.004250,0.804780,4.109765,3.351094,0.166729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1128,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032684,168,946693335.753997,0.652980,0.514642,-9.829160,-0.182806,0.021763,-0.204569,0.638142,0.842711,0.312896,-0.018616,-0.004250,0.804780,4.109112,3.348625,0.166637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1129,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032684,168,946693335.759033,0.652980,0.514642,-9.829160,-0.243843,-0.040915,-0.202928,0.699179,0.902107,0.314346,0.042421,-0.004250,0.804780,4.108791,3.345863,0.166851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1130,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032684,168,946693335.764007,0.652980,0.514642,-9.829160,-0.182806,0.018493,-0.201299,0.638142,0.839441,0.315793,-0.018616,-0.004250,0.804780,4.108140,3.343416,0.166758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1131,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032684,168,946693335.769012,0.652980,0.514642,-9.829160,-0.243843,-0.044161,-0.199683,0.638142,0.837825,0.317236,0.042421,-0.004250,0.804780,4.107497,3.340676,0.166971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1132,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,169,946693335.773986,0.652980,0.514642,-9.829160,-0.182806,0.015272,-0.198078,0.638142,0.836220,0.318677,-0.079653,-0.004250,0.804780,4.106842,3.338251,0.166574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1133,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,169,946693335.779113,0.652980,0.514642,-9.829160,-0.182806,0.013678,-0.196484,0.577105,0.773589,0.320113,-0.018616,-0.004250,0.805120,4.105921,3.335838,0.166479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1134,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,169,946693335.784088,0.652980,0.514642,-9.829160,-0.182806,0.012095,-0.194901,0.516068,0.710969,0.321544,-0.018616,-0.004250,0.805120,4.104660,3.333432,0.166386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1135,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,169,946693335.789062,0.652980,0.514642,-9.829160,-0.243843,-0.050512,-0.193331,0.638142,0.831473,0.322971,-0.018616,-0.004250,0.805120,4.104004,3.330735,0.166294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1136,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,169,946693335.794006,0.652980,0.514642,-9.829160,-0.243843,-0.052069,-0.191774,0.638142,0.829916,0.324395,-0.018616,-0.004250,0.805120,4.103336,3.328051,0.166202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1137,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031800,169,946693335.799041,0.652980,0.514642,-9.829160,-0.243843,-0.053614,-0.190229,0.638142,0.828372,0.325816,0.103458,-0.004250,0.805120,4.102694,3.325375,0.166723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1138,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032348,170,946693335.804046,0.652980,0.514642,-9.829160,-0.243843,-0.055146,-0.188697,0.638142,0.826840,0.327234,0.042421,-0.004250,0.805120,4.102041,3.322711,0.166935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1139,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032348,170,946693335.809020,0.652980,0.514642,-9.829160,-0.243843,-0.056665,-0.187178,0.638142,0.825320,0.328649,0.042421,-0.004250,0.805120,4.101375,3.320062,0.167146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1140,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032348,170,946693335.813995,0.652980,0.591282,-9.829160,-0.182806,0.004944,-0.187750,0.638142,0.825892,0.330061,0.103458,-0.004250,0.805120,4.100708,3.320978,0.167661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1141,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032348,170,946693335.819122,0.652980,0.591282,-9.829160,-0.182806,0.005512,-0.188318,0.577105,0.765423,0.331469,-0.018616,0.004250,0.805120,4.099775,3.321891,0.167565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1142,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032348,170,946693335.824127,0.652980,0.591282,-9.829160,-0.182806,0.006075,-0.188881,0.577105,0.765987,0.332872,-0.018616,0.004250,0.805120,4.098811,3.322799,0.167472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1143,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032348,170,946693335.829071,0.652980,0.591282,-9.829160,-0.182806,0.006635,-0.189441,0.638142,0.827583,0.334272,0.042421,0.004250,0.805120,4.098132,3.323704,0.167682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1144,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032348,170,946693335.834014,0.652980,0.591282,-9.829160,-0.060732,0.129261,-0.189993,0.516068,0.706061,0.335666,0.042421,0.004250,0.805120,4.096852,3.325203,0.167891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1145,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032471,171,946693335.839050,0.652980,0.591282,-9.829160,-0.182806,0.007735,-0.190541,0.516068,0.706609,0.337053,0.103458,0.004250,0.805120,4.095591,3.326096,0.168412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1146,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032471,171,946693335.844055,0.652980,0.591282,-9.829160,-0.243843,-0.052757,-0.191086,0.577105,0.768192,0.338437,0.042421,0.004250,0.805120,4.094630,3.326682,0.168625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1147,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032471,171,946693335.849029,0.652980,0.591282,-9.829160,-0.243843,-0.052214,-0.191629,0.699179,0.890808,0.339819,0.103458,0.004250,0.805120,4.094265,3.327267,0.169139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1148,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032471,171,946693335.854034,0.652980,0.514642,-9.752520,-0.243843,-0.053645,-0.190198,0.455031,0.645229,0.341054,-0.018616,0.004250,0.805120,4.092911,3.324769,0.169046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1149,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032471,171,946693335.859161,0.729620,0.514642,-9.829160,-0.304880,-0.116211,-0.188669,0.638142,0.826812,0.340349,-0.018616,0.008500,0.805800,4.095536,3.321792,0.168951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1150,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032471,171,946693335.864135,0.729620,0.514642,-9.829160,-0.365917,-0.178761,-0.187156,0.577105,0.764262,0.339654,0.103458,0.008500,0.805800,4.097799,3.318546,0.169465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1151,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032349,172,946693335.869079,0.652980,0.514642,-9.829160,-0.243843,-0.058187,-0.185656,0.516068,0.701724,0.341047,0.103458,0.008500,0.805800,4.096495,3.315920,0.169977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1152,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032349,172,946693335.874023,0.652980,0.514642,-9.829160,-0.243843,-0.059675,-0.184168,0.455031,0.639199,0.342431,-0.018616,0.008500,0.805800,4.094894,3.313306,0.169885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1153,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032349,172,946693335.879058,0.652980,0.514642,-9.829160,-0.182806,-0.000115,-0.182691,0.516068,0.698759,0.343810,0.103458,0.008500,0.805800,4.093613,3.311004,0.170406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1154,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032349,172,946693335.884063,0.652980,0.514642,-9.829160,-0.243843,-0.062618,-0.181225,0.516068,0.697294,0.345183,-0.018616,0.008500,0.805800,4.092330,3.308408,0.170312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1155,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032349,172,946693335.889038,0.652980,0.514642,-9.829160,-0.182806,-0.003035,-0.179771,0.516068,0.695839,0.346549,0.042421,0.008500,0.805800,4.091044,3.306127,0.170523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1156,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032349,172,946693335.894012,0.652980,0.514642,-9.829160,-0.182806,-0.004479,-0.178327,0.516068,0.694396,0.347910,0.042421,0.008500,0.805800,4.089761,3.303856,0.170734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1157,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032349,172,946693335.899169,0.652980,0.514642,-9.829160,-0.182806,-0.005912,-0.176894,0.577105,0.753999,0.349267,0.042421,0.004250,0.805460,4.088822,3.301592,0.170953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1158,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032837,173,946693335.904144,0.652980,0.591282,-9.829160,-0.243843,-0.066289,-0.177554,0.577105,0.754660,0.350618,0.103458,0.004250,0.805460,4.087843,3.302291,0.171468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1159,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032837,173,946693335.909118,0.652980,0.591282,-9.829160,-0.243843,-0.065632,-0.178211,0.577105,0.755317,0.351966,-0.079653,0.004250,0.805460,4.086864,3.302988,0.171072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1160,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032837,173,946693335.914031,0.652980,0.591282,-9.829160,-0.182806,-0.003942,-0.178864,0.699179,0.878043,0.353311,0.042421,0.004250,0.805460,4.086467,3.303985,0.171280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1161,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032837,173,946693335.919067,0.652980,0.591282,-9.829160,-0.243843,-0.064330,-0.179513,0.516068,0.695581,0.354650,-0.018616,0.004250,0.805460,4.085193,3.304672,0.171186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1162,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032837,173,946693335.924072,0.652980,0.591282,-9.829160,-0.121769,0.058387,-0.180156,0.516068,0.696224,0.355983,0.042421,0.004250,0.805460,4.083917,3.305967,0.171399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1163,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032837,173,946693335.929046,0.652980,0.591282,-9.829160,-0.182806,-0.002012,-0.180794,0.455031,0.635825,0.357309,-0.018616,0.004250,0.805460,4.082338,3.306951,0.171306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1164,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124380,0.032379,174,946693335.934051,0.652980,0.591282,-9.829160,-0.243843,-0.062414,-0.181429,0.516068,0.697497,0.358629,-0.018616,0.004250,0.805460,4.081070,3.307628,0.171213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1165,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,174,946693335.939147,0.652980,0.591282,-9.829160,-0.365917,-0.183853,-0.182064,0.577105,0.759169,0.359945,-0.079653,-0.008500,0.805120,4.080127,3.307681,0.170807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1166,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,174,946693335.944152,0.652980,0.591282,-9.829160,-0.243843,-0.061147,-0.182696,0.516068,0.698764,0.361254,0.103458,-0.008500,0.805120,4.078861,3.308359,0.171325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1167,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,174,946693335.949127,0.652980,0.591282,-9.829160,-0.304880,-0.121554,-0.183326,0.516068,0.699394,0.362558,-0.018616,-0.008500,0.805120,4.077594,3.308736,0.171232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1168,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,174,946693335.954040,0.652980,0.591282,-9.829160,-0.304880,-0.120926,-0.183954,0.516068,0.700022,0.363856,-0.018616,-0.008500,0.805120,4.076320,3.309120,0.171141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1169,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,174,946693335.959075,0.652980,0.591282,-9.829160,-0.243843,-0.059264,-0.184579,0.516068,0.700647,0.365147,0.103458,-0.008500,0.805120,4.075068,3.309796,0.171662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1170,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124327,0.032379,174,946693335.964080,0.652980,0.591282,-9.829160,-0.182806,0.002394,-0.185200,0.516068,0.701268,0.366433,-0.018616,-0.008500,0.805120,4.073813,3.310774,0.171568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1171,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031707,175,946693335.969055,0.652980,0.591282,-9.829160,-0.182806,0.003010,-0.185816,0.455031,0.640847,0.367712,-0.140690,-0.008500,0.805120,4.072256,3.311749,0.170869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1172,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031707,175,946693335.974060,0.652980,0.591282,-9.752520,-0.121769,0.064783,-0.186552,0.516068,0.702620,0.368845,-0.018616,-0.008500,0.805120,4.071227,3.313219,0.170775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1173,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031707,175,946693335.979187,0.652980,0.591282,-9.752520,-0.121769,0.065512,-0.187281,0.455031,0.642312,0.369973,-0.018616,-0.008500,0.804780,4.069907,3.314691,0.170680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1174,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031707,175,946693335.984161,0.652980,0.591282,-9.752520,-0.182806,0.005198,-0.188005,0.638142,0.826147,0.371098,-0.018616,-0.008500,0.804780,4.069482,3.315845,0.170587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1175,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031707,175,946693335.989135,0.652980,0.514642,-9.752520,-0.243843,-0.057217,-0.186626,0.516068,0.702694,0.372219,0.042421,-0.008500,0.804780,4.068452,3.313412,0.170798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1176,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031707,175,946693335.994049,0.652980,0.514642,-9.752520,-0.182806,0.002452,-0.185258,0.577105,0.762363,0.373335,0.042421,-0.008500,0.804780,4.067713,3.311293,0.171007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1177,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032410,176,946693335.999114,0.652980,0.514642,-9.752520,-0.182806,0.001093,-0.183899,0.577105,0.761004,0.374449,0.042421,-0.008500,0.804780,4.067004,3.309182,0.171222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1178,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032410,176,946693336.004089,0.652980,0.514642,-9.829160,-0.243843,-0.061401,-0.182442,0.516068,0.698510,0.375697,0.042421,-0.008500,0.804780,4.065759,3.306606,0.171433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1179,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032410,176,946693336.009063,0.652980,0.514642,-9.829160,-0.182806,-0.001810,-0.180996,0.516068,0.697064,0.376939,-0.018616,-0.008500,0.804780,4.064515,3.304344,0.171340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1180,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032410,176,946693336.014068,0.652980,0.514642,-9.752520,-0.243843,-0.064172,-0.179671,0.455031,0.634702,0.378035,0.042421,-0.008500,0.804780,4.063194,3.301959,0.171552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1181,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032410,176,946693336.019195,0.652980,0.514642,-9.752520,-0.182806,-0.004450,-0.178356,0.455031,0.633387,0.379125,-0.018616,-0.008500,0.804440,4.061885,3.299888,0.171457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1182,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032410,176,946693336.024169,0.652980,0.514642,-9.829160,-0.304880,-0.127936,-0.176944,0.455031,0.631975,0.380348,-0.079653,-0.008500,0.804440,4.060352,3.297051,0.171061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1183,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032410,176,946693336.029144,0.729620,0.514642,-9.829160,-0.121769,0.053771,-0.175540,0.516068,0.691609,0.379486,0.103458,-0.008500,0.804440,4.062373,3.295133,0.171575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1184,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032684,177,946693336.034057,0.729620,0.514642,-9.829160,-0.243843,-0.069694,-0.174149,0.455031,0.629180,0.378633,-0.018616,-0.008500,0.804440,4.064078,3.292623,0.171484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
